target_word,freq,LenChar,VowConRatio,label
بحثا,391,4.0,0.5,0
الوین,311,5.0,0.75,0
وجبل,160,4.0,0.33,0
ملازمه,299,6.0,0.8,0
رضابالا,101,7.0,1.25,0
کومک,112,4.0,0.67,0
الاثار,108,6.0,0.75,0
ذی‌الجوشن,134,9.0,0.8,0
هزنیه,152,5.0,1.0,0
مربی,81492,4.0,0.67,0
کمالی‌پور,342,9.0,0.8,0
کامیکس,1104,6.0,0.5,0
نبشته,147,5.0,0.75,0
توشه,2581,4.0,0.33,0
شفافسازی,283,8.0,0.67,0
بافت,89238,4.0,0.33,0
یکونوا,681,6.0,1.33,0
بارسلون,13338,7.0,0.6,0
پاپوش,762,5.0,0.67,0
اسپهبد,1007,6.0,0.5,0
این‌گونه,103560,8.0,1.0,0
عصر,337060,3.0,0.67,0
آی‌کیو,289,6.0,1.67,0
کاهگلی,386,6.0,1.33,0
منیزیوم,626,7.0,0.8,0
رفضا,320,4.0,0.67,0
کارآموزی,2788,8.0,0.8,0
گسترانده,177,8.0,0.67,0
ترویستی,1094,7.0,0.67,0
شهباز,10695,5.0,0.5,0
همتایانشان,176,10.0,0.71,0
نداشتهباشیم,11565,11.0,0.83,0
تک‌روی,622,6.0,0.67,0
دینوری,207,6.0,1.0,0
جیوانی,309,6.0,0.8,0
دروغگوی,320,7.0,1.0,0
فیستا,624,5.0,0.67,0
میران,874,5.0,0.67,0
ونتورا,378,6.0,0.75,0
عاد,2209,3.0,0.5,0
سرجی,196,4.0,0.4,0
خشونت‌آمیز,6073,10.0,1.0,0
اسلوبودان,627,9.0,0.71,0
گلریز,679,5.0,1.0,0
آتشه,635,4.0,0.5,0
پویانمایی,6384,9.0,1.0,0
مینیون‌ها,231,9.0,0.83,0
نبی‌پور,463,7.0,0.75,0
تلوزیون,1745,7.0,0.8,0
ارک,924,3.0,0.33,0
للامام,312,6.0,0.75,0
وقیاد,182,5.0,1.0,0
پنت‌هاوس,521,8.0,0.67,0
وبر,2325,3.0,0.67,0
بیاندیشیم,789,9.0,1.0,0
کلین,4674,4.0,0.67,0
رهبرانقلاب,2519,10.0,0.5,0
نیاکی,232,5.0,1.0,0
افتراق,1838,6.0,0.6,0
عوام‌الناس,196,10.0,0.83,0
آلفرد,3603,5.0,0.17,0
می‌خزد,158,6.0,0.75,0
گاهنامه,341,7.0,0.75,0
قاهره,16540,5.0,1.0,0
تنتج,260,4.0,0.29,0
ظلمات,680,5.0,0.75,0
استات,3140,5.0,0.5,0
آلیکانته,393,8.0,0.8,0
آب‌دار,203,6.0,0.75,0
انغماسی,103,7.0,0.8,0
رفلکس‌های,110,9.0,0.67,0
قانصو,126,5.0,0.67,0
الأدوی,211,6.0,0.8,0
تولیدی‌ها,592,9.0,1.0,0
عامیانه,4063,7.0,1.33,0
توبا,191,4.0,1.0,0
ژورنالیست,1782,9.0,0.5,0
هیکل,3824,4.0,0.5,0
اللوبی,163,6.0,0.75,0
اقاریر,328,6.0,0.75,0
سگزی,165,4.0,0.67,0
اقتصادی‌های,170,11.0,0.83,0
باکرگی,111,6.0,0.75,0
تام,17734,3.0,0.5,0
محافظ,24260,5.0,0.75,0
بهمئی,1490,5.0,0.5,0
تعارفات,838,7.0,0.8,0
هزارتا,578,6.0,1.0,0
برخورده,962,7.0,0.5,0
ناقوس,1367,5.0,0.67,0
متفاوت‌تری,981,10.0,0.71,0
بیآورد,131,6.0,1.0,0
شیرازی‌ها,533,9.0,0.8,0
مکانیابی,206,8.0,0.8,0
صرافانی,218,7.0,1.0,0
بوس‌های,526,7.0,1.0,0
رآی,195,3.0,1.0,0
هقته,134,4.0,0.5,0
درمسیر,1077,6.0,0.5,0
بنوا,452,4.0,1.5,0
السلط,4589,5.0,0.6,0
سن,181888,2.0,0.5,0
کامپوزیت,2255,8.0,0.5,0
مناطقهم,189,7.0,0.83,0
صرفه‌جو,321,7.0,0.67,0
سرچم,519,4.0,0.4,0
فراروی,3610,6.0,1.0,0
درمناطقی,191,8.0,1.0,0
ریدل,432,4.0,0.67,0
برزیل,100599,5.0,0.5,0
بی‌گمان,3564,7.0,0.6,0
فنونی‌زاده,354,10.0,0.71,0
زینت‌آلات,176,9.0,0.67,0
پانل‌های,799,8.0,0.8,0
خد‌مت,255,5.0,0.75,0
ادره,102,4.0,0.67,0
بنظر,6130,4.0,0.5,0
سنهاب,959,5.0,0.5,0
مجارشین,142,7.0,0.8,0
پاپایی,127,6.0,0.75,0
پیور,106,4.0,0.75,0
استباقی,149,7.0,0.8,0
قدیمی‌تری,195,9.0,0.67,0
پایان‌پذیر,207,10.0,0.71,0
بین‌بخشی,272,8.0,1.0,0
پاور,7247,4.0,0.67,0
از‌این,301,6.0,0.75,0
منصه,2620,4.0,0.67,0
نهیب,980,4.0,0.67,0
فعالند,2145,6.0,0.6,0
روان‌شناسی,20325,10.0,0.71,0
بپاش,269,4.0,0.67,0
کشاوزی,689,6.0,1.0,0
اکسین,1801,5.0,0.5,0
مبلغین,1163,6.0,0.6,0
اقد‌امی,129,7.0,0.75,0
الصاق,1915,5.0,0.5,0
متاثران,291,7.0,0.8,0
دراکر,214,5.0,0.75,0
محلات,27053,5.0,0.5,0
ونائب,210,5.0,0.75,0
حبه,2891,3.0,0.67,0
تولستوی,1086,7.0,0.6,0
پذیر,14969,4.0,0.67,0
إیمانویل,147,8.0,0.8,0
گرانادا,1585,7.0,1.0,0
بیان,1215241,4.0,0.67,0
ملتقی,343,5.0,0.75,0
تحرکات,20321,6.0,0.6,0
کاذب,16785,4.0,0.67,0
ترکه,1045,4.0,0.67,0
اصلاح‌طلبی,18741,10.0,0.67,0
واقعأ,109,5.0,0.67,0
تبادر,144,5.0,0.75,0
دائرهالبروج,172,11.0,0.67,0
دلهره,3753,5.0,0.75,0
قرطبی,131,5.0,0.75,0
اخلاقیات,3257,8.0,0.8,0
آرسنیک,2510,6.0,0.6,0
تلیکانی,650,7.0,1.0,0
غیرعمد,4453,6.0,0.4,0
برترین‌های,9264,10.0,0.83,0
گزازش,112,5.0,0.75,0
صرافی‌ها,12030,8.0,0.8,0
إلکترونی,450,8.0,0.83,0
ریمون,244,5.0,0.67,0
زینب,19761,4.0,0.67,0
نابلس,1038,5.0,0.5,0
عملگرایی,714,8.0,1.25,0
پرتال‌های,253,9.0,0.67,0
ذن,1718,2.0,0.5,0
فرابنفش,2642,7.0,0.67,0
سرامدان,117,7.0,0.8,0
ناسخ,353,4.0,0.33,0
گرمک,497,4.0,0.5,0
تناسب,29570,5.0,0.75,0
رمضان‌زاده,773,10.0,0.83,0
مبارزه‌جویی,109,11.0,0.67,0
ملازاده,338,7.0,1.0,0
پرستانه,634,7.0,0.8,0
چای‌ساز,300,7.0,1.0,0
بلندبالا,1107,8.0,0.67,0
نجار,5820,4.0,0.4,0
ترورشده,235,7.0,1.0,0
سیفیلیس,102,7.0,0.75,0
اتنا,274,4.0,0.67,0
لوفتانزا,166,8.0,0.67,0
بنزودیازپین‌ها,254,14.0,0.88,0
تروفو,542,5.0,0.75,0
محمدآباد,1516,8.0,0.62,0
عمومی‌شان,141,9.0,0.67,0
اجسام,6473,5.0,0.33,0
مهن,327,3.0,0.33,0
دورزدن,1069,6.0,0.4,0
جلوت,250,4.0,0.6,0
شارژ,48998,4.0,1.0,0
تفرض,497,4.0,0.5,0
نهائی,3031,5.0,1.0,0
السیارات,1355,8.0,0.8,0
تلمذ,595,4.0,0.5,0
درخواست,274815,7.0,0.6,0
شکراله,102,6.0,0.75,0
ازسویی,340,6.0,0.67,0
آیکان,999,5.0,1.0,0
مواطنی,303,6.0,1.0,0
سوالهای,290,7.0,1.33,0
شناسا,522,5.0,1.0,0
برگزارگردید,291,11.0,0.75,0
دانش‌آموخته,8267,11.0,0.62,0
کاندلاس,134,7.0,0.75,0
شالوم,228,5.0,0.67,0
مرورگر,34583,6.0,0.6,0
گروه‌اند,132,8.0,0.83,0
زودرنجی,579,7.0,0.8,0
میز,59548,3.0,0.5,0
حوض,5581,3.0,0.33,0
درحقیقت,3185,7.0,0.5,0
صلاه,227,4.0,0.67,0
نوش‌جان,108,7.0,0.67,0
البرز,87486,5.0,0.4,0
النگو,831,5.0,0.75,0
نفهم,394,4.0,0.5,0
استندآپ,2724,7.0,0.38,0
الشمالی,6325,7.0,0.8,0
تشکیل‌دهنده,7794,11.0,0.71,0
منصوب,50266,5.0,0.5,0
جماعت,25029,5.0,0.5,0
تازه‌ترین‌های,164,13.0,1.17,0
مطبوعاتی‌ها,201,11.0,0.86,0
شعاردهندگان,119,11.0,0.86,0
وبینار,248,6.0,0.75,0
برزک,290,4.0,0.5,0
آدمو,146,4.0,1.0,0
الاجراءات,1051,9.0,0.67,0
لاحد,248,4.0,0.67,0
یبقی,1001,4.0,0.67,0
حبوبات,16847,6.0,0.75,0
بین,1078649,3.0,0.33,0
مکارم‌شیرازی,785,12.0,1.0,0
تباه,2118,4.0,0.67,0
بقال,1214,4.0,0.67,0
امپراتریس,311,9.0,0.71,0
رودپی,187,5.0,0.67,0
باواریا,1988,7.0,1.0,0
گیم‌اسپات,107,9.0,0.67,0
نیروز,115,5.0,0.67,0
یادگیرندگان,338,11.0,0.71,0
ایروین,328,6.0,0.75,0
شقاق,2109,4.0,0.67,0
غیرمتعهدها,1845,10.0,0.71,0
سیستماتیکی,184,10.0,0.67,0
امامعلی,591,7.0,1.0,0
واصول,145,5.0,0.67,0
راشمور,101,6.0,1.0,0
وتیر,508,4.0,0.67,0
هاشم‌خانی,118,9.0,0.67,0
دادبه,371,5.0,1.0,0
ملابسات,216,7.0,1.0,0
ببه,247,3.0,0.67,0
تدرس,373,4.0,0.5,0
می‌ارزند,158,8.0,0.67,0
خرابه,3617,5.0,1.0,0
کبیرا,2278,5.0,1.0,0
مسافرکشی,1701,8.0,0.83,0
غیردیداری,365,9.0,0.8,0
مثبت‌تری,601,8.0,0.67,0
تجاوز,57075,5.0,0.5,0
وآبادانی,108,8.0,1.0,0
فراق,2078,4.0,0.67,0
پانک,1134,4.0,0.33,0
اتاقی‌ها,124,8.0,0.8,0
بی‌بی‌سی,56428,8.0,1.0,0
ایتم‌های,173,8.0,0.75,0
برپاست,1987,6.0,0.4,0
لکهنو,155,5.0,0.75,0
صادرکرده,106,8.0,0.67,0
اوکازاکی,218,8.0,0.8,0
آفرینندگی,161,9.0,0.86,0
ایضاح,162,5.0,0.67,0
قابل‌مشاهده,17295,11.0,0.71,0
نخواستهاست,374,10.0,0.67,0
انرژی,432864,5.0,0.75,0
إضراب,281,5.0,1.0,0
پانل‌ها,184,7.0,0.75,0
لشکرکشی,3342,7.0,0.5,0
مصیرها,140,6.0,0.75,0
درعرصه,1774,6.0,0.6,0
نسوج,439,4.0,0.4,0
تخفی,185,4.0,0.67,0
جر,20411,2.0,0.25,0
ثروتمندترین‌ها,119,14.0,0.75,0
اوانس,294,5.0,0.75,0
مک‌کنزی,125,7.0,1.0,0
تیرآهن,2748,6.0,0.6,0
آرمانگرایانه,163,12.0,1.0,0
گیز,216,3.0,0.5,0
سپاسگزاری,3223,9.0,0.67,0
محکم‌کاری,457,9.0,1.0,0
هابل,1754,4.0,0.67,0
فراسیون,180,7.0,0.8,0
شبهه‌ناک,395,8.0,0.67,0
پژوهان,2574,6.0,0.75,0
معدن‌کاری,199,9.0,0.67,0
فیلم‌برداری‌شده,165,15.0,1.17,0
نبیا,119,4.0,1.5,0
دلسوز,22703,5.0,0.4,0
گریبانگیر,4614,9.0,0.67,0
وطیفه,117,5.0,1.0,0
ام‌آرآی,371,7.0,1.0,0
الانتقالی,456,9.0,0.67,0
کوارون,154,6.0,0.75,0
محمدسعید,1215,8.0,0.5,0
نورآقایی,151,8.0,0.83,0
امریکه,646,6.0,0.75,0
ان‌بی‌ای,378,8.0,0.8,0
مینیرو,185,6.0,0.75,0
حریت,3157,4.0,1.0,0
برزخ,4076,4.0,0.5,0
کوریره,469,6.0,1.0,0
المواقع,1427,7.0,0.75,0
لافلین,142,6.0,0.75,0
دروغگوها,113,8.0,0.8,0
هماهنگ,191432,6.0,0.6,0
بیطرف,8388,5.0,0.5,0
هویدا,5861,5.0,0.75,0
أیدیهم,190,6.0,0.75,0
‌نفر,196,4.0,0.67,0
تشریحی,1253,6.0,0.75,0
اپلیکیشنی,2694,9.0,0.71,0
ناشفاف,117,6.0,0.75,0
صوفیا,353,5.0,1.5,0
شمس,40190,3.0,0.33,0
تقوا,18347,4.0,1.5,0
آخال,342,4.0,0.67,0
شعث,106,3.0,0.67,0
ذینفع,10855,5.0,0.5,0
العباسی,355,7.0,0.8,0
وکم,438,3.0,0.67,0
ینتج,210,4.0,0.4,0
یظل,133,3.0,0.33,0
سوت‌زن,118,6.0,0.75,0
میآوریم,109,7.0,1.25,0
کی‌یف,1013,5.0,1.0,0
یصب,518,3.0,0.33,0
اشهر,902,4.0,0.5,0
دایره,24846,5.0,1.0,0
کورتون‌ها,267,9.0,1.0,0
تریال,127,5.0,1.0,0
لحاط,301,4.0,0.67,0
بستهمی‌شود,5647,10.0,0.5,0
عروق,37288,4.0,0.67,0
حکومی,772,5.0,1.0,0
باربر,6219,5.0,0.5,0
کریموف,145,6.0,0.75,0
درشت‌گویی,272,9.0,0.83,0
قرمط,140,4.0,0.5,0
منارید,180,6.0,0.75,0
گریلی,117,5.0,1.0,0
تکذیبه,106,6.0,0.75,0
مدیا,5202,4.0,1.5,0
بیله‌سوار,616,9.0,0.67,0
زبان‌باز,329,8.0,1.0,0
ولن,2226,3.0,0.67,0
حدف,522,3.0,0.25,0
سرایا,1004,5.0,1.0,0
نیکبخت,3685,6.0,0.17,0
تستها,221,5.0,0.75,0
غیرمعمول,4676,8.0,0.67,0
منسوخ‌شده,1877,9.0,0.67,0
العوادی,135,7.0,1.0,0
هاریانا,268,7.0,1.33,0
نقایص,3643,5.0,0.75,0
ظفرقندی,243,7.0,0.67,0
ناسودبر,278,7.0,0.75,0
بی‌مبنا,202,7.0,1.0,0
برنامه,1515243,6.0,0.75,0
تکاند#تکان,1914,4.5,0.71,0
روف,518,3.0,0.5,0
بخت‌آزمایی,475,10.0,0.71,0
پاملا,412,5.0,1.0,0
گویه,115,4.0,1.5,0
املاح,5379,5.0,0.5,0
منع,45919,3.0,0.33,0
تالسا,133,5.0,1.0,0
دولا,844,4.0,1.5,0
شکورزاده,505,8.0,0.8,0
گارانتی,15834,7.0,0.75,0
بوادر,139,5.0,0.75,0
منبری‌ها,197,8.0,1.0,0
متصرف,1133,5.0,0.6,0
آآدت,127,4.0,0.75,0
تحلیلگرانی,340,10.0,1.0,0
خلعتبری,4698,7.0,0.8,0
نهادهمی‌شود,185,11.0,0.71,0
تسمح,998,4.0,0.67,0
ارتفاع,65062,6.0,0.6,0
توکی,224,4.0,0.67,0
جانبی,39605,5.0,0.6,0
میشاییل,310,7.0,0.75,0
کاندروا,188,7.0,1.0,0
خفری,117,4.0,0.67,0
بایسته,2649,6.0,0.75,0
افقه,570,4.0,0.5,0
حساس‌اند,120,8.0,1.0,0
یکسو,7576,4.0,0.5,0
پارابن,131,6.0,0.75,0
مزاحمت,12371,6.0,0.8,0
پیش‌پاافتاده,392,12.0,1.0,0
الترکمانی,234,9.0,1.0,0
آب‌تنی,333,6.0,0.8,0
متجاوز,14864,6.0,0.57,0
چانک,245,4.0,0.25,0
صلی‌الله‌علیه‌وآله,287,18.0,0.8,0
زدائی,739,5.0,1.0,0
سرگذاشت,907,7.0,0.29,0
یاور,7296,4.0,0.67,0
لتنفیذ,1052,6.0,0.6,0
ضداضطراب,160,8.0,0.67,0
نوافل,275,5.0,0.75,0
آتلتیکو,494,7.0,0.8,0
اشرار,5839,5.0,0.5,0
هایک,1135,4.0,0.67,0
هرتن,242,4.0,0.5,0
متبادله,188,7.0,1.0,0
هشتگ‌هایی,113,9.0,0.67,0
برهمین,10834,6.0,0.6,0
ممتحنه,364,6.0,0.8,0
رویبوس,245,6.0,0.75,0
وساطت,4285,5.0,0.75,0
همراستا,1630,7.0,0.6,0
بزک,1856,3.0,0.67,0
مئ,604,2.0,0.5,0
کفاشان,310,6.0,0.75,0
مددپور,134,6.0,0.75,0
میاب,125,4.0,1.0,0
الوالدین,129,8.0,1.0,0
ینکه,214,4.0,0.67,0
میانه,52561,5.0,1.5,0
نتیجتا,997,6.0,0.5,0
وگروه‌های,191,9.0,0.67,0
قاضیان,572,6.0,1.0,0
سکرت,238,4.0,0.5,0
قرار‌دادن,131,9.0,0.83,0
گلایه‌آمیز,329,10.0,0.71,0
ناکامل,610,6.0,0.75,0
دودسته,217,6.0,0.75,0
ضیاء,5089,4.0,1.0,0
تاماس,106,5.0,0.67,0
یدرک,544,4.0,0.6,0
آبنیکی,112,6.0,0.75,0
فروم‌های,178,8.0,0.8,0
پردیس‌گیم,2021,9.0,0.67,0
کلینیک‌های,4311,10.0,0.86,0
هزارتن,11118,6.0,0.6,0
محمودیه,426,7.0,1.0,0
هارو,1064,4.0,1.0,0
جمله‌اند,960,8.0,0.5,0
فرشتگانی,332,8.0,0.83,0
ویولون,513,6.0,0.75,0
نامتقارن,2256,8.0,0.67,0
شوربختانه,902,9.0,1.0,0
کارآفرینانه,711,11.0,0.75,0
اورتون,4626,6.0,0.5,0
کمپین,38639,5.0,0.5,0
ترساندهاست,110,10.0,0.71,0
سونگون,1464,6.0,0.5,0
بگیرانی,429,7.0,1.0,0
سنتور,5060,5.0,0.5,0
احضار,23311,5.0,0.5,0
گارفیلد,827,7.0,0.75,0
یوجد,1701,4.0,0.33,0
بلد,20110,3.0,0.67,0
الومینیوم,149,9.0,0.71,0
حصار,10363,4.0,0.67,0
افکنی,1653,5.0,0.75,0
زریباف,197,6.0,0.75,0
بردز,347,4.0,0.5,0
الکترواستاتیکی,109,14.0,0.88,0
الکترو,1166,6.0,0.8,0
عنقا,503,4.0,0.67,0
بورص,142,4.0,0.67,0
توفی,505,4.0,0.67,0
منحصرا,4573,6.0,0.8,0
درایام,652,6.0,0.75,0
أودی,150,4.0,0.67,0
ناوچه,2687,5.0,0.4,0
بحساب,985,5.0,0.5,0
میوه‌فروشی‌ها,351,13.0,0.75,0
ابزارآلات,1478,9.0,0.67,0
وزخمی,101,5.0,0.75,0
دیور,441,4.0,1.0,0
سولفوریک,826,8.0,0.8,0
رایتلی,102,6.0,0.75,0
آن‌طوری,199,7.0,0.67,0
قدوس,10740,4.0,0.67,0
کامیرون,288,7.0,0.75,0
گرفتهاست,243213,8.0,0.57,0
آلیتالیا,188,8.0,1.0,0
فاطم,1184,4.0,0.67,0
اغنیاء,122,6.0,0.75,0
غیراوپکی,745,8.0,0.8,0
تفضح,204,4.0,0.5,0
نمایش‌نامه‌نویسان,210,17.0,0.82,0
ایده‌آلیستی,134,11.0,0.71,0
چت,8605,2.0,0.75,0
نوش,5482,3.0,0.5,0
بواسطه,7065,6.0,0.75,0
خواهدشدکه,110,9.0,0.86,0
خی,319,2.0,1.0,0
بین‌بانکی,1416,9.0,0.67,0
لهستان,62976,6.0,0.6,0
مورنائو,102,7.0,0.75,0
فضاحت‌بار,141,9.0,0.67,0
علیمحمدی,1106,8.0,0.67,0
سلام‌الله‌علیه,287,14.0,0.78,0
تعجب‌برانگیز,2152,12.0,0.6,0
بإصدار,129,6.0,0.75,0
خاتون‌آباد,591,10.0,0.83,0
بافاصله,130,7.0,1.33,0
کت‌بسته,108,7.0,0.8,0
آوازخوانی,769,9.0,0.83,0
بیک‌زاده,758,8.0,1.0,0
فلش,22266,3.0,0.67,0
لمسلحی,317,6.0,0.8,0
آلکالوئیدهای,101,12.0,1.4,0
صهیب,169,4.0,0.67,0
اینادا,146,6.0,1.0,0
نادیا,1020,5.0,1.5,0
تعطیل‌بردار,253,11.0,0.75,0
بیکر,2497,4.0,0.67,0
جوده,109,4.0,0.4,0
می‌گیره,705,7.0,0.75,0
هیپ,1175,3.0,0.33,0
غلیان,463,5.0,0.75,0
کروس,2167,4.0,0.67,0
دست‌یافتن,188,9.0,0.67,0
قنبر,14406,4.0,0.5,0
دریائی,1108,6.0,1.33,0
الامم,3019,5.0,0.75,0
هانتر,1339,5.0,0.5,0
بازارپسند,361,9.0,0.71,0
لانه,9831,4.0,1.0,0
ادیپ,330,4.0,0.67,0
هرنوع,1816,5.0,0.5,0
فیث,142,3.0,0.33,0
بمواجه,194,6.0,0.8,0
تطبیق,34355,5.0,0.5,0
الانتحاریین,199,11.0,1.0,0
المصاحبه,174,8.0,0.8,0
سمایی,104,5.0,0.75,0
سوپرا,315,5.0,1.0,0
عبرت,9316,4.0,0.5,0
عطاملک,122,6.0,0.8,0
الیونانی,297,8.0,1.0,0
کردیت,995,5.0,0.6,0
البر,817,4.0,0.5,0
کاکو,180,4.0,1.0,0
شامه,497,4.0,0.67,0
تهای,106,4.0,0.67,0
خاش,6271,3.0,0.5,0
پولاد,5231,5.0,0.67,0
آپارتمان‌ها,3823,11.0,0.62,0
دست‌نوشته,2305,9.0,1.0,0
غنجید#غنج,120,4.0,0.27,0
زیباشناختی,543,10.0,0.8,0
شاهچراغ,1260,7.0,0.5,0
آلودگی‌هوا,131,10.0,0.83,0
آذرنیا,458,6.0,0.75,0
مشی,18411,3.0,1.0,0
سامراء,1139,6.0,1.0,0
پسورد‌های,107,9.0,0.8,0
ننظر,149,4.0,0.5,0
گذارندن,138,7.0,0.67,0
کمالوند,6383,7.0,0.67,0
زتا,318,3.0,1.0,0
معرک,2883,4.0,0.5,0
سرکیسیان,1193,8.0,0.8,0
اسکی‌بازان,355,10.0,0.83,0
الداعمین,113,8.0,0.67,0
طعنه‌آمیز,651,9.0,0.83,0
آمادهمی‌شود,4617,11.0,0.44,0
موضوعه,1836,6.0,0.6,0
ارزونه,132,6.0,0.75,0
جئنا,107,4.0,0.4,0
مشک,19722,3.0,0.33,0
مطمئن,76883,5.0,0.6,0
فتاوی,623,5.0,0.75,0
تؤمن,280,4.0,0.5,0
سخنرانیها,253,9.0,0.71,0
کلوچه,1960,5.0,0.75,0
الصدری,568,6.0,0.8,0
مشارالیه,647,8.0,1.25,0
به‌مناسبت,1765,9.0,0.38,0
سپاسگزار,4295,8.0,0.8,0
کاز,180,3.0,0.5,0
آبراموویچ,510,9.0,0.71,0
طایف,202,4.0,0.67,0
ملبس,692,4.0,0.5,0
خاقانات,140,7.0,0.75,0
والواقع,115,7.0,0.75,0
زمینشناسی,119,9.0,0.83,0
خرده‌مالکان,214,11.0,0.75,0
جلوه,43899,4.0,0.75,0
العرقی,192,6.0,1.0,0
گذشتگی‌های,122,10.0,0.71,0
حسون,459,4.0,0.67,0
یاس,10489,3.0,0.5,0
اهداکنندگان,1409,11.0,1.0,0
بایواستار,421,9.0,0.83,0
سراسیمه,1712,7.0,1.0,0
گنجشک,2830,5.0,0.29,0
سوادکوهی,401,8.0,1.75,0
تیر,241683,3.0,0.5,0
شایان‌آرانی,136,11.0,0.71,0
کوتاه,273595,5.0,0.67,0
آروغ,517,4.0,0.5,0
ایشیکاوا,225,8.0,0.8,0
دابو,102,4.0,1.0,0
اعدا,109,4.0,0.67,0
بنادکوک,201,7.0,1.0,0
ابوسیاف,489,7.0,1.0,0
خشک‌شده,5586,7.0,0.6,0
سی‌ودومین,358,9.0,0.83,0
هوگان,327,5.0,0.67,0
بوندس‌لیگای,229,11.0,0.71,0
موساییان,137,8.0,0.8,0
مگنو,281,4.0,0.67,0
عفیفانه,241,7.0,1.0,0
بلخاری,407,6.0,0.75,0
سیکون,3304,5.0,0.67,0
ناسکو,133,5.0,0.67,0
روماتوئید,1708,9.0,1.0,0
دیتای,5072,5.0,0.67,0
کاتالونیای,116,10.0,0.83,0
آشی‌کاگا,102,8.0,1.0,0
ربکا,1099,4.0,0.67,0
اشعار,23155,5.0,0.5,0
جویدنی,303,6.0,0.67,0
استاد,196075,5.0,0.5,0
نابخشوده,258,8.0,0.8,0
کلیات,20515,5.0,1.0,0
ایمانیه,298,7.0,1.33,0
دندریتیک,120,8.0,0.67,0
مخابره,14606,6.0,1.0,0
دیگربه,174,6.0,0.75,0
کروماتیک,297,8.0,0.67,0
رسانیده,493,7.0,1.0,0
شهزادی,118,6.0,0.75,0
فوره,126,4.0,1.0,0
موصی,146,4.0,1.0,0
پردازنده,58758,8.0,0.67,0
دز,6041,2.0,0.5,0
ترقی‌خواه,556,9.0,0.67,0
عقب‌نشینی,28954,9.0,0.62,0
چغر,202,3.0,0.5,0
ساچ,226,3.0,0.33,0
تاکستان,3610,7.0,0.6,0
مینوکسیدیل,110,10.0,0.83,0
بی‌علت,297,6.0,1.0,0
سیاست‌مداری,484,11.0,0.83,0
سومی‌ها,255,7.0,1.0,0
برگزارمی‌شود,150,12.0,0.86,0
طیف‌سنجی,646,8.0,0.8,0
نوابغ,1134,5.0,0.75,0
سمت‌وسو,645,7.0,0.8,0
زایمان,28821,6.0,0.5,0
شست#شوی,9895,3.0,0.6,0
ازکجا,199,5.0,0.75,0
ازکارافتاده,296,11.0,0.75,0
پرچ,408,3.0,0.25,0
ارانیکو,102,7.0,1.0,0
توت,9363,3.0,0.5,0
نارنجی‌پوشان,203,12.0,0.75,0
لیپی,1487,4.0,1.0,0
دوزان,753,5.0,0.67,0
دلشکسته,297,7.0,0.8,0
گورخواب‌ها,1034,10.0,0.43,0
جوکار,3441,5.0,0.33,0
کماکان,26023,6.0,0.75,0
قدیم‌الایام,973,11.0,0.83,0
ند‌اشته,341,7.0,1.0,0
پلوتونیوم,1394,9.0,0.62,0
کارورزی,11334,7.0,1.0,0
زیرحوضه,150,7.0,1.0,0
متعادل‌تری,471,10.0,0.67,0
دیرهنگام,3432,8.0,0.5,0
طوالش,565,5.0,0.75,0
تماشاچیان,2678,9.0,0.67,0
اشتیاق,15499,6.0,0.75,0
وبرنامه,837,7.0,0.8,0
تصفی,448,4.0,0.67,0
سراسر,252458,5.0,0.75,0
حارث,834,4.0,0.67,0
هاشمیطبا,197,8.0,0.8,0
موقر,593,4.0,0.5,0
فرهیخت#فرهنگ,606440,5.5,0.4,0
آوینیون,196,7.0,1.0,0
حشاشین,137,6.0,0.75,0
جهانگیر,93980,7.0,0.43,0
متورم,2951,5.0,0.6,0
مک‌آرتور,167,8.0,0.67,0
صبغ,105,3.0,0.33,0
اسیدلاکتیک,123,10.0,0.71,0
بوجه,1142,4.0,0.33,0
راه‌گشا,307,7.0,0.75,0
والثق,106,5.0,1.0,0
التعاطف,109,7.0,0.67,0
خوارزمی,7644,7.0,0.8,0
سریال‌های,16525,9.0,1.0,0
حصین,562,4.0,0.67,0
زازا,189,4.0,1.0,0
مفاوضات,2385,7.0,0.8,0
اریگامی,106,7.0,1.0,0
یک‌تنه,2291,6.0,0.6,0
چادگان,1129,6.0,0.33,0
کارمندانی,2050,9.0,0.67,0
حفیظ,642,4.0,0.67,0
صهیونی,1118,6.0,1.0,0
للمناطق,142,7.0,0.8,0
حمات,214,4.0,0.67,0
بازیباز,1473,7.0,0.75,0
تزود,124,4.0,0.67,0
خس‌خس,976,5.0,0.75,0
نفذها,343,5.0,0.75,0
ختم,33229,3.0,0.33,0
ترورش,215,5.0,0.75,0
چای‌خوری,4566,8.0,0.29,0
ویشیر,348,5.0,0.67,0
عمومی‌تر,474,8.0,0.67,0
شگل,140,3.0,0.67,0
تن,443329,2.0,0.5,0
هم‌عرض,2011,6.0,0.8,0
مکزیکی‌ها,725,9.0,0.8,0
الفهد,111,5.0,0.75,0
کارامازوف,160,9.0,0.8,0
انزجار,3626,6.0,0.43,0
افزونگی,142,7.0,0.8,0
به‌علاوه,3824,8.0,0.67,0
فلنج,116,4.0,0.33,0
سفیدشدگی,148,8.0,0.67,0
الخیال,124,6.0,0.75,0
پسیو,400,4.0,1.0,0
وینس,508,4.0,0.67,0
برتب,137,4.0,0.5,0
چرخی,1001,4.0,0.5,0
