target_word,freq,LenChar,VowConRatio,label
زرجوب,124,5.0,0.33,1
وعناصر,279,6.0,0.6,1
جانسن,619,5.0,0.33,1
شطرنجباز,136,8.0,0.57,1
دانگ‌فنگ,266,8.0,0.5,1
لتبریر,188,6.0,0.6,1
اصلاحگر,178,7.0,0.5,1
دوپینگش,342,7.0,0.5,1
پرکند,207,5.0,0.4,1
تارگت,683,5.0,0.5,1
نصرت‌الدوله,137,11.0,0.4,1
شرفین,105,5.0,0.5,1
برداشتهخواهندشد,167,15.0,0.6,1
جهمور,137,5.0,0.33,1
نفتچی,128,5.0,0.33,1
به‌بعد,379,6.0,0.43,1
بائرمن,359,6.0,0.6,1
سوماتیک,175,7.0,0.6,1
تاثیرمثبت,153,9.0,0.5,1
فروختهباشد,112,10.0,0.5,1
کالاگرد,142,7.0,0.6,1
کنترل‌نشده,176,10.0,0.62,1
کرد‌ها,759,6.0,0.5,1
مسروپ,159,5.0,0.5,1
احزار,159,5.0,0.5,1
وینترفل,116,7.0,0.5,1
برنجکاری,269,8.0,0.38,1
ماهی‌خورک,117,9.0,0.57,1
سمپات,120,5.0,0.5,1
نوتاش,170,5.0,0.5,1
وتحدثت,182,6.0,0.5,1
المدعوم,678,7.0,0.5,1
کندوکاو,496,7.0,0.5,1
تیزپرواز,159,8.0,0.6,1
الملاح,383,6.0,0.6,1
قابل‌تقدیر,173,10.0,0.62,1
المناهض,366,7.0,0.5,1
المصاب,231,6.0,0.6,1
پسکوه,111,5.0,0.5,1
خلل‌ناپذیر,191,10.0,0.62,1
افرادیست,126,8.0,0.5,1
ناودان,664,6.0,0.5,1
پروتئومیکس,121,10.0,0.62,1
جرم‌زدایی,208,9.0,0.62,1
گرایانه‌تر,110,10.0,0.57,1
للأزم,618,5.0,0.5,1
آندروود,274,7.0,0.6,1
المرسلین,293,8.0,0.43,1
تیجانی,110,6.0,0.6,1
پوتنام,102,6.0,0.5,1
مروجین,581,6.0,0.5,1
خواب‌آلود,803,9.0,0.5,1
برداشته‌است,182,11.0,0.5,1
خدایگان,335,7.0,0.6,1
نوعدوستی,289,8.0,0.57,1
رگرسیون,500,7.0,0.43,1
استئناف,592,7.0,0.5,1
ماونتین,132,7.0,0.6,1
شنیدهنمی‌شد,186,11.0,0.62,1
المغلق,205,6.0,0.5,1
انگلند,365,6.0,0.5,1
کشف‌رود,262,7.0,0.5,1
الصعیدین,185,8.0,0.5,1
التنفس,118,6.0,0.5,1
دالبر,127,5.0,0.5,1
توکار,437,5.0,0.5,1
چشم‌بند,309,7.0,0.43,1
ودادهیر,219,7.0,0.5,1
پرداختهنشود,238,11.0,0.44,1
در‌صد,109,5.0,0.4,1
انتفال,174,6.0,0.6,1
سرانگشتان,208,9.0,0.57,1
الدلیل,187,6.0,0.6,1
الفاتیکان,151,9.0,0.5,1
پرد‌اخت,748,7.0,0.6,1
جبل‌الطارق,234,10.0,0.5,1
دربرداشتن,132,9.0,0.5,1
وینچنزو,394,7.0,0.43,1
نوشتهشوند,213,9.0,0.57,1
برگ‌دار,199,7.0,0.5,1
دست‌به‌گریبان,197,13.0,0.62,1
ماتراتزی,161,8.0,0.5,1
المسار,678,6.0,0.6,1
گذشتهباشیم,189,10.0,0.33,1
میکروفیلم,102,9.0,0.43,1
نیمه‌استقامت,148,12.0,0.56,1
درجلسات,319,7.0,0.38,1
العریش,418,6.0,0.6,1
وغیرهم,346,6.0,0.6,1
هوشبهر,175,6.0,0.4,1
للمنظم,216,6.0,0.5,1
دنبال‌کننده,605,11.0,0.56,1
جمهوردر,202,7.0,0.33,1
برپاکنندگان,135,11.0,0.62,1
الضمان,146,6.0,0.6,1
هندریک,247,6.0,0.6,1
شکسته‌شدن,223,9.0,0.5,1
الملفت,125,6.0,0.6,1
مک‌کارتی,659,8.0,0.5,1
دندان‌شکن,800,9.0,0.33,1
البنات,110,6.0,0.6,1
تستمر,827,5.0,0.4,1
عسگریه,288,6.0,0.4,1
ییلماز,252,6.0,0.5,1
الطبیع,268,6.0,0.6,1
هاچبک,883,5.0,0.6,1
الزهار,342,6.0,0.33,1
بنچمارک‌ها,713,10.0,0.5,1
نمیتونم,583,7.0,0.6,1
مالیکت,111,6.0,0.5,1
آمستراد,124,7.0,0.43,1
یاهومسنجر,154,9.0,0.57,1
به‌ضرورت,170,8.0,0.5,1
نامبارکی,186,8.0,0.5,1
دفتردار,424,7.0,0.29,1
استئوپروز,468,9.0,0.44,1
توشمال,164,6.0,0.4,1
چرندیات,133,7.0,0.5,1
بیست‌ودو,406,8.0,0.43,1
مادرشوهرش,185,9.0,0.57,1
ماگومدوف,154,8.0,0.5,1
زیراکس,328,6.0,0.5,1
ایمونولوژیک,118,11.0,0.56,1
زدهبودیم,224,8.0,0.5,1
قازاریان,132,8.0,0.6,1
چناچه,365,5.0,0.6,1
شیرخان,174,6.0,0.5,1
وقررت,158,5.0,0.4,1
برداشته‌شدن,369,11.0,0.56,1
درآغاز,320,6.0,0.43,1
اسفدن,120,5.0,0.6,1
تانگانیکا,145,9.0,0.5,1
ومسکن,411,5.0,0.33,1
الصیف,420,5.0,0.5,1
هرجای,853,5.0,0.33,1
قرمزپوش,726,7.0,0.6,1
اوبامای,314,7.0,0.6,1
بالدرج,218,6.0,0.33,1
نمی‌دن,144,6.0,0.6,1
وصولهم,120,6.0,0.6,1
گلناز,806,5.0,0.5,1
اجتاحت,123,6.0,0.43,1
سپردهبود,546,8.0,0.29,1
کوادرو,129,6.0,0.6,1
شیک‌پوشی,255,8.0,0.38,1
هت‌تریک,859,7.0,0.5,1
سیتوپلاسم,502,9.0,0.57,1
وشفاف,183,5.0,0.5,1
تراسیکا,200,7.0,0.6,1
آنتوفاگاستا,113,11.0,0.62,1
سیدصادق,521,7.0,0.4,1
ماجده,110,5.0,0.6,1
کارتل‌ها,174,8.0,0.5,1
بتنفیذ,739,6.0,0.6,1
وبحضور,149,6.0,0.6,1
خبرید,105,5.0,0.5,1
کامبوجا,212,7.0,0.57,1
کمپرسورها,580,9.0,0.57,1
متعفن,535,5.0,0.6,1
همچنی,225,5.0,0.6,1
همجنس‌بازان,139,11.0,0.6,1
کفترباز,215,7.0,0.5,1
المجل,353,5.0,0.25,1
بیندازی,265,7.0,0.6,1
میکشند,262,6.0,0.43,1
بیان‌گر,769,7.0,0.6,1
وتمکن,290,5.0,0.6,1
اینشوشینک,155,9.0,0.57,1
والحفاظ,358,7.0,0.6,1
کرانستون,170,8.0,0.43,1
شوراهاست,281,8.0,0.6,1
حصرند,145,5.0,0.4,1
بروکنر,148,6.0,0.6,1
هرصورت,621,6.0,0.6,1
پیوستهباشد,253,10.0,0.5,1
مانتین,445,6.0,0.5,1
اسقبال,157,6.0,0.6,1
هستنند,351,6.0,0.5,1
للطیران,308,7.0,0.33,1
کندشدن,327,6.0,0.5,1
للفریق,106,6.0,0.6,1
استصحاب,265,7.0,0.5,1
پاترسون,119,7.0,0.5,1
انگیس,198,5.0,0.5,1
عملاء,290,5.0,0.5,1
گارنت,225,5.0,0.5,1
ببنیم,643,5.0,0.5,1
شیب‌آب,123,6.0,0.6,1
تماشاگرانشان,112,12.0,0.44,1
اعتراض‌کنندگان,107,14.0,0.6,1
خوردهشد,245,7.0,0.33,1
فارمر,179,5.0,0.5,1
نیوفاندلند,471,10.0,0.33,1
روشن‌شدن,570,8.0,0.43,1
المعالم,224,7.0,0.6,1
ای‌دیتا,658,7.0,0.6,1
اوراکان,485,7.0,0.6,1
میرطاهر,532,7.0,0.6,1
مستهل,159,5.0,0.6,1
اسکراب,266,6.0,0.6,1
هاییتی,360,6.0,0.4,1
اندبیل,103,6.0,0.4,1
شجاع‌الدین,193,10.0,0.56,1
المتورط,114,7.0,0.43,1
ایشتار,151,6.0,0.5,1
هرترتیب,147,7.0,0.5,1
مستقل‌تری,118,9.0,0.5,1
نمی‌هراسند,186,10.0,0.57,1
جویده,319,5.0,0.5,1
امبینت,121,6.0,0.6,1
آمیختهبود,172,9.0,0.43,1
بوینس,478,5.0,0.5,1
نشطاء,848,5.0,0.5,1
هیچ‌جای,240,7.0,0.5,1
اژانس,144,5.0,0.5,1
والإرهاب,401,8.0,0.57,1
آتشنشان,586,7.0,0.5,1
المحرر,621,6.0,0.5,1
برخاسته‌اند,806,11.0,0.5,1
نه‌فقط,785,6.0,0.6,1
فنس‌ها,123,6.0,0.6,1
هاردین,191,6.0,0.5,1
اجراشدن,189,7.0,0.5,1
اپستاین,208,7.0,0.5,1
زحمت‌کشان,185,9.0,0.62,1
واستمرت,172,7.0,0.5,1
موتورسیلکت,151,10.0,0.44,1
ارسنال,106,6.0,0.6,1
گلداسمیت,183,8.0,0.57,1
بلعکس,475,5.0,0.17,1
چهارپاره,211,8.0,0.57,1
إجبار,131,5.0,0.33,1
ایرانند,336,7.0,0.6,1
والتوتر,119,7.0,0.5,1
سختگیرانه‌تری,320,13.0,0.62,1
ومردم,846,5.0,0.33,1
باج‌خواه,118,8.0,0.57,1
بخواین,117,6.0,0.6,1
کوچکترها,279,8.0,0.5,1
کانتونا,553,7.0,0.6,1
ستراکونیتسه,101,11.0,0.62,1
تبارشناس,535,8.0,0.5,1
وردآورد,472,7.0,0.57,1
خوردوها,119,7.0,0.5,1
الطاغوت,130,7.0,0.6,1
سیگفاکس,257,7.0,0.4,1
نمناک,531,5.0,0.5,1
پیونده,109,6.0,0.6,1
سیاست‌ورزان,169,11.0,0.57,1
لنزهایی,245,7.0,0.5,1
هانتینگ,213,7.0,0.4,1
الفور,514,5.0,0.5,1
انشاا,287,5.0,0.5,1
چجوری,562,5.0,0.5,1
تبختر,216,5.0,0.6,1
انگیزند,215,7.0,0.5,1
برهم‌خوردن,148,10.0,0.56,1
المسلیمن,156,8.0,0.57,1
کج‌سلیقگی,497,9.0,0.62,1
شکاربان,173,7.0,0.6,1
میگذارند,316,8.0,0.57,1
بنینگتون,267,8.0,0.57,1
برانجام,108,7.0,0.43,1
چهارهسته‌ای,609,11.0,0.62,1
والسلاح,296,7.0,0.6,1
استبعد,122,6.0,0.5,1
می‌کرد‌م,189,8.0,0.38,1
الضربات,750,7.0,0.5,1
المقیت,119,6.0,0.6,1
ارکسترال,626,8.0,0.57,1
سه‌چهارم,489,8.0,0.57,1
المبلغ,268,6.0,0.6,1
خال‌دار,226,7.0,0.5,1
بیمه‌کردن,116,9.0,0.62,1
خناصر,258,5.0,0.5,1
تلاش‌مسعود,165,10.0,0.62,1
فرشته‌اند,118,9.0,0.57,1
دیناموزاگرب,757,11.0,0.57,1
می‌دزدید,142,8.0,0.6,1
صادق‌پور,149,8.0,0.5,1
یزالون,187,6.0,0.5,1
خونه‌ها,105,7.0,0.5,1
مستعان,151,6.0,0.6,1
واستشهاد,146,8.0,0.5,1
تهماسب,845,6.0,0.6,1
مهرنیا,359,6.0,0.6,1
محمدجوادظریف,164,12.0,0.5,1
غلامپور,656,7.0,0.6,1
جورکش,771,5.0,0.43,1
کوانتمی,270,7.0,0.5,1
ننتظر,239,5.0,0.4,1
جونیورز,258,7.0,0.5,1
حواجز,149,5.0,0.5,1
بستری‌شدن,198,9.0,0.5,1
پوردو,221,5.0,0.5,1
پاورهای,297,7.0,0.6,1
ساکاشویلی,216,9.0,0.5,1
برآوردهشدهاست,416,13.0,0.55,1
فرآموز,119,6.0,0.6,1
استفاده‌اند,189,11.0,0.62,1
والصراع,101,7.0,0.6,1
عاجزند,515,6.0,0.43,1
للنساء,284,6.0,0.6,1
محظور,172,5.0,0.5,1
مباشرت,897,6.0,0.6,1
واغلب,102,5.0,0.5,1
درشعب,355,5.0,0.4,1
کویرگردی,106,8.0,0.43,1
خنداننده‌شو,210,11.0,0.62,1
رفتهبودی,139,8.0,0.57,1
قزلباشان,148,8.0,0.5,1
پاستوریزاسیون,188,13.0,0.62,1
وبعیدا,171,6.0,0.33,1
ایستاده‌است,138,11.0,0.57,1
بردوش,766,5.0,0.5,1
آقایون,692,6.0,0.6,1
پیرنگ,378,5.0,0.5,1
پنهای,197,5.0,0.5,1
الأخذ,174,5.0,0.4,1
نخواهندگرفت,769,11.0,0.56,1
ریکمن,129,5.0,0.5,1
أنفاق,151,5.0,0.5,1
مادرشوهر,658,8.0,0.43,1
تیتروار,191,7.0,0.6,1
بهمنظور,273,7.0,0.5,1
آتشنشانی,581,8.0,0.57,1
پیش‌رفت,246,7.0,0.6,1
وجامعه,304,6.0,0.5,1
سوپرفسفات,106,9.0,0.57,1
انجلس,900,5.0,0.29,1
مادلن,132,5.0,0.4,1
مکنون,228,5.0,0.5,1
گلسار,280,5.0,0.5,1
چند‌درصد,111,8.0,0.33,1
باقرپور,186,7.0,0.4,1
جوردن,725,5.0,0.43,1
تستبعد,116,6.0,0.5,1
کلدپلی,182,6.0,0.6,1
پیش‌بینی‌پذیر,280,13.0,0.62,1
نمی‌ره,101,6.0,0.6,1
برشمردهشدهاست,290,13.0,0.45,1
باستن,311,5.0,0.5,1
سیتسم,199,5.0,0.5,1
النکاح,242,6.0,0.6,1
چشمام,108,5.0,0.4,1
الطارئ,181,6.0,0.6,1
تایپیست,278,7.0,0.4,1
صدرصد,217,5.0,0.4,1
امرداد,651,6.0,0.6,1
کلاه‌گیس,892,8.0,0.6,1
نزدیکی‌اش,127,9.0,0.57,1
بزرگ‌ترهای,147,10.0,0.5,1
لإقناع,122,6.0,0.6,1
جنین‌شناسی,134,10.0,0.62,1
پرجوش,116,5.0,0.33,1
ته‌لنجی,296,7.0,0.5,1
بازفید,214,6.0,0.5,1
دل‌پاک,202,6.0,0.6,1
اللذین,457,6.0,0.6,1
می‌تراشد,264,8.0,0.6,1
الانتحاری,507,9.0,0.6,1
مکلارن,290,6.0,0.6,1
طورمثال,187,7.0,0.6,1
رنجبرانانتشار,144,13.0,0.55,1
امرور,148,5.0,0.5,1
فشارشکن,116,7.0,0.43,1
بالجوف,208,6.0,0.33,1
گلسنگ,193,5.0,0.4,1
گلایدر,486,6.0,0.6,1
کپرنیک,106,6.0,0.6,1
آکسون‌ها,115,8.0,0.38,1
شخصین,291,5.0,0.5,1
المشرکون,119,8.0,0.43,1
آندسته,590,6.0,0.6,1
تیم‌تان,352,7.0,0.6,1
درپاریس,116,7.0,0.6,1
میگفتند,523,7.0,0.5,1
الخصوم,149,6.0,0.6,1
زوجیت,707,5.0,0.33,1
پوچینی,186,6.0,0.6,1
به‌ریاست,162,8.0,0.5,1
انشان,551,5.0,0.5,1
ناتینگهام‌شر,113,12.0,0.5,1
استملاک,107,7.0,0.5,1
الفنلندی,121,8.0,0.57,1
القلق,800,5.0,0.6,1
ابرمرد,323,6.0,0.5,1
موتوراسپرت,101,10.0,0.62,1
امتزاج,496,6.0,0.43,1
چرخاندند,104,8.0,0.43,1
خارجیانی,115,8.0,0.5,1
چاهئی,677,5.0,0.5,1
صاد‌رات,275,7.0,0.6,1
قفل‌شده,146,7.0,0.43,1
آدمیرال,455,7.0,0.6,1
کنفسیوس,165,7.0,0.6,1
تبریر,201,5.0,0.5,1
والعدال,401,7.0,0.6,1
وهاجی,145,5.0,0.6,1
العاقل,108,6.0,0.6,1
یونتوس,135,6.0,0.33,1
کاغذسازی,490,8.0,0.6,1
جنگروی,161,6.0,0.57,1
اجازه‌نامه,830,10.0,0.56,1
والتلفزیون,193,10.0,0.62,1
جمشیدنژاد,102,9.0,0.44,1
کمدرآمد,135,7.0,0.43,1
بمزید,172,5.0,0.5,1
بدنیست,199,6.0,0.6,1
کدینگ,565,5.0,0.5,1
التحول,309,6.0,0.5,1
نامزدی‌ها,366,9.0,0.57,1
پولارد,199,6.0,0.5,1
چارت‌ها,120,7.0,0.6,1
شاهده,313,5.0,0.5,1
شام‌گاه,185,7.0,0.6,1
پارامغناطیس,106,11.0,0.57,1
کلمنس,155,5.0,0.6,1
مورد‌نیاز,285,9.0,0.43,1
أوردت,121,5.0,0.5,1
والقدس,442,6.0,0.33,1
فیلمبرداری‌شده,220,14.0,0.56,1
جنگلانه,184,7.0,0.43,1
صاردات,478,6.0,0.5,1
تضمنت,297,5.0,0.33,1
اورومچی,110,7.0,0.43,1
آنفلوآنزایی,131,11.0,0.56,1
دخولهم,101,6.0,0.6,1
وحملت,104,5.0,0.17,1
هزارمترمربع,177,11.0,0.44,1
هندی‌های,207,8.0,0.5,1
درندشت,101,6.0,0.5,1
توکوفرول,106,8.0,0.43,1
نیمرخ‌ها,103,8.0,0.6,1
جدیدالورود,697,10.0,0.56,1
پوانکاره,156,8.0,0.5,1
الاندماج,111,8.0,0.38,1
واجراء,174,6.0,0.5,1
سرتنگ,160,5.0,0.4,1
مرتجی,232,5.0,0.5,1
کارکترهای,205,9.0,0.57,1
می‌تونیم,293,8.0,0.5,1
إثبات,202,5.0,0.5,1
شمرون,136,5.0,0.5,1
زیرگیری,214,7.0,0.5,1
الفقر,804,5.0,0.6,1
دومنیکن,238,7.0,0.6,1
آکرمن,163,5.0,0.33,1
سرخدار,228,6.0,0.33,1
اقصای,103,5.0,0.5,1
دراوج,153,5.0,0.5,1
فرزندان‌تان,243,11.0,0.4,1
کامپیوتر‌ها,488,11.0,0.5,1
بورگس,255,5.0,0.5,1
غررالحکم,492,8.0,0.5,1
آلکانار,568,7.0,0.6,1
السکن,150,5.0,0.6,1
لمجرد,215,5.0,0.33,1
کافرون,135,6.0,0.5,1
اوربیتال‌های,152,12.0,0.62,1
تفعیل,548,5.0,0.5,1
الشریک,122,6.0,0.6,1
وکثیر,112,5.0,0.5,1
مانستر,154,6.0,0.6,1
سپردهشدهبود,692,11.0,0.56,1
مصراع,714,5.0,0.5,1
تجدیدی,165,6.0,0.5,1
برنمی‌تابند,437,11.0,0.5,1
والزمان,114,7.0,0.33,1
برف‌بازی,227,8.0,0.5,1
ایندیم,120,6.0,0.5,1
استعدادا,408,8.0,0.43,1
کاناورو,183,7.0,0.6,1
اندورید,362,7.0,0.5,1
اسکرین‌شات,333,10.0,0.57,1
موتور‌سیکلت‌های,138,15.0,0.64,1
یعرفون,415,6.0,0.5,1
جان‌سخت,881,7.0,0.43,1
ابوالفتوح,312,9.0,0.57,1
قرداد,498,5.0,0.5,1
جامع‌تری,754,8.0,0.44,1
روبه‌رشد,459,8.0,0.33,1
انیسه,124,5.0,0.5,1
رنکنیگ,102,6.0,0.33,1
النضال,246,6.0,0.6,1
توتستان,262,7.0,0.6,1
القصبی,133,6.0,0.6,1
یک‌دستگاه,213,9.0,0.57,1
قدیروف,157,6.0,0.6,1
دراستانبول,120,10.0,0.62,1
نامیدهبودند,153,11.0,0.62,1
بالضرب,287,6.0,0.33,1
مکروهات,273,7.0,0.5,1
روحبخش,244,6.0,0.33,1
نخواهیمگذشت,178,11.0,0.62,1
پدرجان,113,6.0,0.43,1
اورند,184,5.0,0.4,1
شهنواز,172,6.0,0.6,1
المراد,291,6.0,0.6,1
مکسوس,164,5.0,0.5,1
روش‌هاست,144,8.0,0.5,1
درگذشتند,619,8.0,0.5,1
الحزبی,174,6.0,0.6,1
جبریل,431,5.0,0.33,1
تایپ‌شده,519,8.0,0.5,1
بالابرنده,218,9.0,0.57,1
گرگین,777,5.0,0.5,1
الآتی,145,5.0,0.5,1
درمسائل,180,7.0,0.6,1
ازبرجام,169,7.0,0.38,1
خبرپراکنی,338,9.0,0.38,1
شاخدار,579,6.0,0.5,1
جمله‌بندی,361,9.0,0.56,1
یاداورشد,146,8.0,0.5,1
اسکیم,138,5.0,0.5,1
ایلدوفرانس,418,10.0,0.62,1
بکلمات,120,6.0,0.6,1
وهمزمان,199,7.0,0.5,1
بنگاه‌هاست,132,10.0,0.57,1
بنر‌های,119,7.0,0.6,1
شاه‌پسند,470,8.0,0.5,1
وقدمت,224,5.0,0.6,1
المختار,299,7.0,0.5,1
کودکانمان,624,9.0,0.38,1
تحریرالشام,129,10.0,0.57,1
وشهدت,403,5.0,0.6,1
شوارتز,469,6.0,0.6,1
برسان,754,5.0,0.5,1
کرچنر,117,5.0,0.6,1
خورد‌های,114,8.0,0.5,1
چیدهشود,354,7.0,0.25,1
غیرشمول,174,7.0,0.6,1
المتنوع,124,7.0,0.5,1
بالهجوم,259,7.0,0.43,1
کاردن,124,5.0,0.5,1
د‌هید,125,5.0,0.5,1
خریدهشد,135,7.0,0.6,1
پربرگ,111,5.0,0.4,1
تجربه‌گرا,240,9.0,0.38,1
أعتقد,547,5.0,0.4,1
اپیدمیک,134,7.0,0.5,1
بوجاق,163,5.0,0.33,1
خواهندپیوست,540,11.0,0.5,1
پروپرانولول,157,11.0,0.56,1
المؤکد,438,6.0,0.43,1
انبردست,135,7.0,0.43,1
والبرگ,291,6.0,0.4,1
د‌رجه,103,5.0,0.5,1
النماذج,113,7.0,0.5,1
نظردهی,161,6.0,0.6,1
درصدافزایش,200,10.0,0.57,1
کاستیک,150,6.0,0.5,1
خودرودر,170,7.0,0.43,1
بالشت,562,5.0,0.5,1
دارلینگ,203,7.0,0.6,1
یوسف‌نژاد,453,9.0,0.5,1
دربانک,477,6.0,0.6,1
افتاء,119,5.0,0.5,1
الدمار,624,6.0,0.6,1
مجلس‌آرا,117,8.0,0.43,1
استارتاپها,541,10.0,0.57,1
شوتینگ,235,6.0,0.4,1
فولتن,267,5.0,0.5,1
قرمزرنگ,768,7.0,0.57,1
دوجاریک,335,7.0,0.43,1
المباحث,141,7.0,0.6,1
انداختهشود,532,10.0,0.62,1
ارجمندنژاد,296,10.0,0.45,1
نخودچی,693,6.0,0.6,1
تصریحاته,613,8.0,0.6,1
غیرنیازمندان,371,12.0,0.44,1
حوایج,156,5.0,0.5,1
آشفتهشد,109,7.0,0.43,1
ویتضمن,110,6.0,0.6,1
مندید,562,5.0,0.5,1
السلم,401,5.0,0.6,1
عائلاتهم,175,8.0,0.5,1
مقررات‌گذاری,468,12.0,0.56,1
شهرچای,119,6.0,0.43,1
نقشه‌کش,149,7.0,0.5,1
انباشتی,347,7.0,0.6,1
نورتون,686,6.0,0.33,1
المتفجرات,232,9.0,0.62,1
شکستهخواهدشد,526,12.0,0.5,1
لرزانده,233,7.0,0.5,1
یک‌چهارم‌نهایی,306,14.0,0.56,1
شهرجردی,106,7.0,0.38,1
حشره‌شناس,531,9.0,0.5,1
عددهم,453,5.0,0.6,1
السحاب,150,6.0,0.6,1
کانسپتی,195,7.0,0.6,1
وتظاهرات,113,8.0,0.5,1
بسهول,384,5.0,0.5,1
دلبستگی‌های,283,11.0,0.62,1
للدین,204,5.0,0.4,1
نیازدارد,231,8.0,0.6,1
مشقات,506,5.0,0.5,1
اورلیان,112,7.0,0.43,1
کاکرین,215,6.0,0.5,1
همراه‌بانک,222,10.0,0.5,1
لمحاکم,108,6.0,0.6,1
الداعم,798,6.0,0.6,1
زرتشتی‌ها,147,9.0,0.57,1
می‌هراسند,217,9.0,0.57,1
المستضعفین,199,10.0,0.5,1
دستگیرکردند,127,11.0,0.62,1
ظاهرالصلاح,105,10.0,0.5,1
برنامک,191,6.0,0.6,1
سیف‌الاسلام,360,11.0,0.57,1
چشمانت,508,6.0,0.5,1
بمحمد,147,5.0,0.6,1
علیمنصور,320,8.0,0.57,1
وکسلر,267,5.0,0.4,1
خرافه‌پرستی,191,11.0,0.62,1
بلاوجه,409,6.0,0.5,1
بالن‌ها,215,7.0,0.6,1
ازسرگرفته,501,9.0,0.62,1
خریدهبودم,391,9.0,0.43,1
پیشمان,192,6.0,0.5,1
کندهشد,282,6.0,0.33,1
ایکاروس,148,7.0,0.6,1
گپ‌وگفت,135,7.0,0.5,1
بإطلاق,636,6.0,0.6,1
جنکینز,782,6.0,0.5,1
آلکالوئید,191,9.0,0.5,1
درکمین,168,6.0,0.6,1
هاویلند,160,7.0,0.6,1
بی‌چیز,133,6.0,0.5,1
اسرئیل,148,6.0,0.6,1
استراسبورگ,781,10.0,0.56,1
حسندوست,226,7.0,0.5,1
اتللو,259,5.0,0.33,1
چاپ‌نشده,580,8.0,0.57,1
معدنکار,577,7.0,0.5,1
ایربگها,102,7.0,0.6,1
پیروزفر,710,7.0,0.6,1
اسپریت,289,6.0,0.6,1
آتیه‌سازان,510,10.0,0.5,1
التمدد,118,6.0,0.5,1
گیراست,103,6.0,0.5,1
الخدمات,862,7.0,0.5,1
توصیف‌کننده,213,11.0,0.62,1
پیش‌دبستان,306,10.0,0.57,1
ابن‌خلدون,258,9.0,0.44,1
وحدت‌گرا,103,8.0,0.57,1
محمدرشید,200,8.0,0.57,1
درنظام,427,6.0,0.4,1
زیرسقف,168,6.0,0.4,1
لإدار,269,5.0,0.5,1
خدماتمان,111,8.0,0.5,1
مرتبت,699,5.0,0.6,1
لورنتز,143,6.0,0.6,1
واتسلاو,246,7.0,0.6,1
لحضور,390,5.0,0.5,1
بالتوقف,106,7.0,0.5,1
خونباری,126,7.0,0.6,1
جوشید,206,5.0,0.4,1
هفتادوچهارمین,228,13.0,0.6,1
بالتحقیق,203,8.0,0.5,1
المحرق,285,6.0,0.5,1
ازتسنیم,132,7.0,0.5,1
درمزارع,183,7.0,0.33,1
آنتونیوس,258,8.0,0.57,1
پرخاطره,281,7.0,0.5,1
سیدپور,177,6.0,0.5,1
تعترف,459,5.0,0.6,1
الحرار,781,6.0,0.33,1
مفتون,586,5.0,0.5,1
مشهدی‌ها,645,8.0,0.5,1
دوپلر,181,5.0,0.6,1
سرطان‌شناسی,397,11.0,0.62,1
گونسالس,375,7.0,0.4,1
قلمقاش,134,6.0,0.33,1
کندگان,106,6.0,0.6,1
المدرب,123,6.0,0.5,1
ارموی,219,5.0,0.6,1
بونوئل,412,6.0,0.6,1
سمپاتیک,850,7.0,0.6,1
للصراع,104,6.0,0.6,1
سمبل‌های,370,8.0,0.6,1
افروزان,327,7.0,0.6,1
رفت‌های,115,7.0,0.6,1
جالبه,771,5.0,0.6,1
عبادتگاه,613,8.0,0.25,1
الحارس,275,6.0,0.6,1
بشناسانیم,563,9.0,0.43,1
للتوجه,124,6.0,0.43,1
می‌بینمت,106,8.0,0.5,1
کاستهبود,112,8.0,0.5,1
پورفرج,554,6.0,0.29,1
انقاذ,356,5.0,0.5,1
والأطفال,223,8.0,0.5,1
الفرج,805,5.0,0.29,1
یکد‌یگر,150,7.0,0.6,1
هنرپیشگان,796,9.0,0.5,1
اپلیکشن,407,7.0,0.5,1
ایرلاینهای,216,10.0,0.57,1
خارتوران,192,8.0,0.5,1
آرماگدون,365,8.0,0.6,1
یجعلها,146,6.0,0.43,1
جونگاون,165,7.0,0.43,1
نگفتن,855,5.0,0.6,1
پررفت‌وآمدترین,322,14.0,0.62,1
المحسوب,130,7.0,0.5,1
کامبخش,142,6.0,0.4,1
فیروزفر,192,7.0,0.6,1
الشریط,388,6.0,0.6,1
بالحق,515,5.0,0.5,1
آراستن,452,6.0,0.6,1
تستعید,195,6.0,0.6,1
لینکداین,465,8.0,0.43,1
مهمانخانه,481,9.0,0.38,1
أفلام,170,5.0,0.5,1
نعمت‌پور,245,8.0,0.43,1
نگون‌بخت,562,8.0,0.57,1
لارسال,110,6.0,0.5,1
وامی‌دارد,754,9.0,0.43,1
چالمرز,135,6.0,0.33,1
مستاجری,364,7.0,0.57,1
سرنگون‌شده,726,10.0,0.17,1
اسکودرو,158,7.0,0.5,1
گنکور,266,5.0,0.5,1
میشند,108,5.0,0.5,1
مهربانو,235,7.0,0.6,1
خبرنو,175,5.0,0.4,1
نعتبر,206,5.0,0.4,1
ونکور,134,5.0,0.5,1
ارتباط‌اند,101,10.0,0.57,1
تعرضهم,103,6.0,0.6,1
برانگیخته‌شده,181,13.0,0.5,1
آرشام,232,5.0,0.5,1
کهن‌سال,514,7.0,0.29,1
پوندفوت,164,7.0,0.29,1
دراکمن,113,6.0,0.6,1
مسئولند,631,7.0,0.5,1
صفاشهر,175,6.0,0.6,1
الطوائف,228,7.0,0.5,1
تاباندن,274,7.0,0.6,1
